Ticker,Date,RSI,SMA25_Dev,SMA200_Dev,BB_pct_b,MACD_Hist,MACD_Slope,ATR_Pct
1605.T,2025-10-14,49.43423135791028,-1.3606909211198508,27.62951507676032,0.27362537077700144,-14.397965752320069,-9.167170253263144,2.785171676140904
1605.T,2025-10-15,45.99696542375946,-0.26306882930305503,28.90256024455481,0.41430561036647223,-15.576419426200701,-6.485334788431345,2.652908222754153
1605.T,2025-10-16,46.11904657689085,0.6431260548858644,29.94669020983362,0.5315215317536691,-14.347854399688842,0.05011135263122668,2.5625018250114797
1605.T,2025-10-17,40.84401310893446,-0.7837096004852409,28.004823299385123,0.364353840687489,-15.471035488224459,0.10538393797624224,2.5249678334525867
1605.T,2025-10-20,47.64358578433594,1.0417853895945062,30.269229981913387,0.5951465239656243,-12.570668243115833,1.7771861565730092,2.506336021344723
1605.T,2026-01-19,55.985497381600354,2.0940083012488446,33.58980159569157,0.744559240956442,8.038448342046294,-3.7990791461977302,2.268243713900928
1605.T,2026-01-20,54.66757240978623,1.1927536794751061,32.10923482075345,0.6249467520647841,4.546142370160748,-5.211591444150489,2.3456003420605014
1605.T,2026-01-21,56.54070752375282,1.569908388438412,32.33971234151507,0.6549671027749472,2.6880421669927337,-5.3504061750535605,2.469163204503445
1605.T,2026-01-22,58.701655779989416,2.633817423369012,33.545921753944505,0.7683896376046582,3.451533766880459,-1.0946086032802889,2.5028815625608827
1605.T,2026-02-13,58.073079955737725,2.863470766839478,36.60623728966825,0.5490244820386279,28.484485863205066,-19.038646539715174,4.524701426796369
1605.T,2026-02-16,60.08911559136985,4.324937356536502,38.869534830953775,0.6066058006621633,11.409985860898487,-47.18599154981685,4.528043580869237
1605.T,2026-02-17,59.884833504699856,4.481546903976922,39.31336871004146,0.6155716824612043,0.4893222583025931,-27.995163604902473,4.477552482972109
1662.T,2024-10-02,69.47443386992069,,,,7.067653542509479,3.437761391492318,2.464519683434367
1662.T,2025-06-24,47.96377852534087,-1.8085362992417742,,0.3091022061321007,2.182265381533951,-5.728403512469639,2.974403510267262
1662.T,2025-10-14,35.2182773007153,-4.887213786413211,10.307725716038574,0.008196550155957261,-10.539614593521328,-10.244572541440625,2.973936678974697
1662.T,2025-10-15,38.65149355309469,-3.00839558285264,12.40978487604803,0.15173041656676867,-12.600988042300614,-8.206218731834234,2.9468515220564107
1662.T,2025-10-16,38.11345444129395,-2.255648237797284,13.220815882020196,0.2195991748869696,-12.84449724661562,-2.3048826530942925,2.9303948999903486
1719.T,2024-11-05,44.70595430270333,-0.5879142094749455,,0.32260214774994217,-1.3473627784220552,-0.18045576299416277,1.3312862316062988
1719.T,2025-10-14,44.78129585732925,-2.0672730272811566,16.863290966174684,0.17323081997455037,-3.9383356883210867,-1.6453502164827634,1.7826330255163156
1719.T,2025-10-16,53.525267941080784,0.7021644704037189,19.45292044330132,0.7748514060200513,-0.18027529899069872,3.758060389330388,1.8627236285218
1719.T,2025-10-17,52.192980929775466,1.4922527016054077,20.128700164733456,0.9151895973143752,1.8582518843689697,3.9778065815252655,1.8131212737894815
1719.T,2025-11-14,54.929585157224814,3.2633326928570114,20.927495676278138,0.8303045706045987,3.4564236464795464,2.2184442882293816,2.4712913079236825
1719.T,2025-11-17,50.155772695338875,3.005039584634664,20.638453217715274,0.8016029607253164,2.9816793614985215,-0.651317628011963,2.4371631722487956
